"invoice_id","invoice_date","due_date","period_start_date","period_end_date","total_amount","canonical_vendor_id"
fa69feaa-a9e4-49ef-b40b-7104bc51bee8,2020-09-30,2020-10-10,2020-09-01,2020-09-30,375.62,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"7cca18ec-312e-4877-9256-b9a57a49ab55",2020-09-16,2020-09-16,2020-09-16,2020-09-16,23.5,"8f79d7e3-c9c6-4dfe-84e9-c07c0015882d"
"6b7bf8a0-b77d-4146-9826-002f80159bc9",2020-05-26,2020-06-25,2020-05-26,2020-05-26,1855.65,"9be41a38-e810-48f6-8149-d9b19dee73e8"
d6129aa8-663a-443f-bfc4-bf818f0a020c,2020-03-31,2020-04-22,2019-01-01,2020-03-31,22088.45,f6a663c1-5ea2-4f62-b673-2372383e0a6c
bd7c83a8-bfaa-441f-b024-81fdc255220f,2020-04-14,2020-05-14,2020-03-01,2020-04-30,33774.57,f84005d8-f811-40f6-95be-00d95f9d693c
"9ae46def-0dbc-4d44-ab37-4e85cc3138a7",2020-08-28,2020-08-28,2020-07-28,2020-09-27,52.42,c753ab1a-cd7b-4968-9a25-0f0471b0c882
"59f5d006-bc66-4237-a828-88f48cd968a9",2020-08-31,2020-08-31,2020-08-01,2020-08-31,158.05,af77b10e-791e-4b43-a1eb-116e3e4bc4ec
"98a27316-1ed0-4840-af36-608adf011f07",2020-09-15,2020-09-15,2020-09-15,2020-10-14,2515.01,"37a1712d-f876-4282-9221-57b13e19dc9c"
"60b75cef-ae45-4b5b-a14d-f7d3c3f0d3db",2020-07-31,2020-08-30,2020-08-20,2020-11-19,421.35,"3868ba1e-df06-4cdf-8445-3ff788ef6085"
"5e8fd81f-56ac-42c1-abe8-b0c63c99baff",2020-09-07,2020-09-07,2020-08-31,2020-09-04,2020.65,f565cf0f-7421-4987-91a2-d3c43210facc
"2baef474-4363-472e-8225-4ea388908a54",2019-10-31,2019-11-10,2019-10-31,2019-10-31,16100.7,"1686c0ca-f6bd-426c-a042-5f62d578d094"
c02068f3-a945-453c-a7cb-2325613222a7,2020-03-18,2020-04-17,2019-05-17,2020-05-17,2177.5,"10eaea15-03c3-4d52-9120-9fa817ae4fd3"
fdb5e24a-ce1d-418f-b54b-fa9ca46d9a69,2020-06-23,2020-07-23,2020-04-01,2020-06-30,71653.56,f84005d8-f811-40f6-95be-00d95f9d693c
"84dbd83b-e2a5-4193-b31f-7aca1d606cd0",2020-09-30,,2020-09-01,2020-09-30,149.56,af77b10e-791e-4b43-a1eb-116e3e4bc4ec
"3be55a1b-9fbc-4c6b-bcb6-bd269e381d21",2019-10-31,2019-11-14,2019-10-31,2019-10-31,9126.6,"3bfb3eb0-c368-4a29-9b71-70e1e1b55e8f"
b51c5483-8b6e-479b-9f01-9cca0aa5b1ef,2020-08-11,,2020-07-10,2020-08-09,108.88,"7591a6e2-4b8a-4205-9617-32fc239ce414"
"45307cb3-1ba3-4cba-9d17-9524a7a55e6d",2020-04-07,2020-05-07,2020-04-10,2021-04-09,86049.53,cc0456d5-4005-4b17-9b7b-4723a4cdc078
"8f8bac91-80bc-4e1b-8cad-39fddccd8610",2019-05-22,2019-06-21,2019-05-22,2019-05-22,4566.22,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"3737c01b-0d83-441b-83ba-527b4b5be42f",2020-06-01,2020-07-01,2020-06-01,2020-06-01,9103.85,"67ca62ac-eef5-4f0c-ba7b-7a59c5eccd5f"
bbe74c5c-575d-43c2-9ed1-be033e582e8f,2020-01-25,,2019-12-26,2020-01-25,0.65,"9632e4df-3a7f-4ab2-ae8d-dff45b7c795e"
"199b277d-2f93-4054-a14c-9747a591d042",2019-10-31,2019-11-14,2019-10-31,2019-10-31,8856.0,d1923776-0835-42d9-bda3-9676a9760a69
af91fa0f-cc2e-48c4-9682-237b9b372b34,2020-06-17,2020-07-17,2020-06-17,2020-06-17,1011.97,"9be41a38-e810-48f6-8149-d9b19dee73e8"
ec98e129-ab3e-498a-b52c-685877dc04e2,2019-05-08,2019-06-07,2019-02-15,2019-05-14,14806.58,de14faf5-0fe0-4b6c-8309-e58510b625fd
"84ed3899-f662-4cb7-bf92-40ea73d97662",2020-06-01,2020-06-01,2020-05-26,2020-08-25,6989.78,"3c1f0ab8-e203-4d12-a787-acb626e0af06"
f778f1f9-3d50-459f-9d1e-f93872c6b798,2020-06-11,2020-07-11,2020-06-11,2020-06-11,195.61,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"431cbf63-353f-457f-bd02-23de62886684",2020-05-26,2020-06-25,2020-05-26,2020-05-26,2843.86,"9be41a38-e810-48f6-8149-d9b19dee73e8"
be056fdc-19e1-4b1d-a33d-7d6067b1a498,2020-09-08,2020-09-08,2020-09-08,2020-09-08,21.5,"8f79d7e3-c9c6-4dfe-84e9-c07c0015882d"
c7745a5c-4473-498b-991c-d86b2ae9fc93,2019-10-31,2019-11-10,2019-10-31,2019-10-31,18302.4,da8d9a9f-b561-4398-bb23-0f7a11514cb8
"1b11a0c9-72db-44f3-abae-281a0d375dcc",2020-07-06,2020-07-21,2020-07-01,2020-07-31,706.35,fd9258ad-25cf-4940-9cd5-a96759452fe0
"3a62ba15-319e-4462-95ec-769ff431a023",2019-11-07,2019-11-07,2019-11-07,2019-11-07,54.44,"009f387e-d8d7-4d34-b14b-ce62c84f8aef"
e0d0a045-5b38-4874-ab65-1bb521648dea,2020-09-21,2020-10-23,2020-09-21,2020-09-21,4850.39,"0d41b0c0-dd27-4c32-909d-a190744e747b"
"9c729e5a-9acd-46cd-95f5-fd3037ba807c",2020-05-31,2020-06-20,2020-05-01,2020-05-31,326.63,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"1cbefd16-9b23-4c2c-a115-e9e803ce1ace",2020-07-25,,2020-06-26,2020-07-25,4.79,"9632e4df-3a7f-4ab2-ae8d-dff45b7c795e"
"426e115f-b58a-4aaf-b99b-44a7c51221d6",2020-08-01,,2020-07-01,2020-07-31,3254.7,c62f2108-31d1-43c6-9c09-8b9c6c7ad8df
"4d686b90-5876-4479-bb6a-b14c2eda8572",2020-10-02,2020-10-02,2020-10-02,2020-11-02,481.23,"9902c4c2-0232-461f-95be-4cca2af048e9"
"85dedd6c-4053-45a5-b061-1492fc2fc3b3",2020-01-31,2020-02-14,2020-01-31,2020-01-31,3247.2,efab812c-a1b6-4f0a-b971-d5e6838036d0
"19b2fb71-1c01-43a8-9295-b00e1856f47a",2020-06-08,2020-06-23,2020-05-01,2020-05-31,1761.44,"3e593531-951a-4098-a4df-4bb320292d14"
aa777608-20e6-490f-8fd0-3e7b38bc5bb3,2020-07-07,2020-07-22,2020-06-01,2020-06-30,1761.44,"3e593531-951a-4098-a4df-4bb320292d14"
"9d19875c-8941-4691-801b-e3e5c2fec167",2020-08-07,2020-08-22,2020-07-01,2020-07-31,1770.32,"3e593531-951a-4098-a4df-4bb320292d14"
"3aec805e-e6c7-4451-b06b-4237fcf17263",2020-04-07,,2020-03-01,2020-03-31,1761.44,"3e593531-951a-4098-a4df-4bb320292d14"
d454ff7d-e5dd-40fe-957e-e5ae40f86ce3,2020-05-07,2020-05-22,2020-04-01,2020-04-30,1761.44,"3e593531-951a-4098-a4df-4bb320292d14"
a8fbd009-dae7-4eda-9bbe-4e2f4c2660cb,2019-11-04,,2019-11-04,2019-11-04,16974.0,aa2f1ec0-b189-4009-a928-edfba356a3ea
"802d4c7e-a9f7-478d-bcf4-95d77646f6c1",2020-10-15,2020-11-14,2020-10-15,2021-04-12,1938.83,cc0456d5-4005-4b17-9b7b-4723a4cdc078
a455dbe5-96cd-4bda-888c-bbe79f9e740e,2019-05-17,2019-06-16,2019-05-17,2019-05-17,4327.78,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
e60e4319-a6e5-41b2-b161-b441f0a1a800,2020-06-17,2020-07-17,2020-06-17,2020-06-17,1005.0,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"5d8d42f1-2f01-471f-8cd6-871f38145c4d",2020-02-08,,2020-01-01,2020-01-31,1761.44,"3e593531-951a-4098-a4df-4bb320292d14"
"1d4f3d38-fb0e-4665-8b2b-8ad95d5dcc0c",2020-04-30,2020-05-15,2020-04-30,2020-04-30,16544.28,"86ccadec-b5e3-4a76-89ca-062dd98bbf88"
"90a3f57e-a44e-4f9b-8634-161d1f606730",2020-04-10,2020-05-10,2020-03-01,2020-03-31,8887.53,cbbee2fb-061a-40b0-ad51-94a8d286a0a4
ccbcaf19-0642-46b1-92d0-6c35ce12cb58,2020-10-03,2020-10-03,2020-09-01,2020-09-30,11.33,"7409fa50-fde9-4939-8efe-dc73cbd1e9c7"
e65cbd33-5b96-45de-8e33-a65364a00115,2020-02-29,2020-03-10,2020-02-29,2020-02-29,13844.88,"153ec8ce-be54-4776-9e21-78e27dc6c507"
"193a8e3a-b7c3-42d7-a401-451a3b63f8ac",2020-01-01,2020-01-16,2020-01-01,2020-01-01,2354.49,fd9258ad-25cf-4940-9cd5-a96759452fe0
"43c81ce3-fd91-4162-8d80-dc6dc32e185c",2020-06-30,2020-07-15,2020-06-30,2020-06-30,19578.33,"86ccadec-b5e3-4a76-89ca-062dd98bbf88"
"209a7c20-7e0a-4d3a-aba3-a5125d902d51",2020-02-29,2020-02-29,2020-02-01,2020-02-29,87.88,af77b10e-791e-4b43-a1eb-116e3e4bc4ec
"57495744-952b-4773-86e3-f4c3e524f740",2020-04-24,2020-05-24,2020-04-24,2020-04-24,2838.49,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"6d81f5b4-c075-4d89-9e48-ed3892cdd5f3",2020-10-01,2020-10-01,2020-10-01,2020-10-31,108.88,"3ae52557-3479-429d-b08c-3fd76b3f6976"
fce1b5da-3016-466e-8a37-e0825e7655f9,2020-02-29,2020-04-29,2020-02-03,2020-02-03,32.66,"3765dbe9-971b-4584-806b-1c42411fa0c2"
b928b6bd-3f5e-429c-85ea-c4b53b27ca96,2020-07-31,,2020-07-31,2020-07-31,598.81,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"6e493b55-2025-4a66-878f-761baa86692f",2020-09-02,2020-09-02,2020-09-02,2020-09-02,20.14,"638e18e6-906b-4dc2-af56-7b12107fdf70"
f8faebd3-ec46-4ff9-901d-a8138ae7c697,2020-08-10,2020-08-10,2020-08-03,2020-08-07,850.8,f565cf0f-7421-4987-91a2-d3c43210facc
"370b8df5-b03d-48dc-8b1a-a16675ebcc1e",2020-09-28,2020-10-28,2020-09-25,2021-09-24,43912.01,"0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0"
a367b333-7605-42c7-8cf4-ee39edf78e59,2020-08-31,2020-09-10,2020-08-01,2020-08-31,598.81,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"6788e34b-51cb-4f3c-a5f2-db7623d80308",2019-08-22,2019-09-21,2019-08-20,2019-11-19,421.35,"3868ba1e-df06-4cdf-8445-3ff788ef6085"
"67809040-8a8e-4185-a597-0005538c129f",2020-07-27,2020-08-26,2020-07-27,2020-07-27,145.56,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"6efe7a80-e19b-453b-946c-6bd15dac2572",2020-11-09,2021-01-08,2020-10-01,2020-10-31,836.17,cbbee2fb-061a-40b0-ad51-94a8d286a0a4
"664c676e-d788-4817-b74c-571876632b06",2020-08-16,2020-09-15,2020-08-16,2020-09-24,283.83,"1e71abd5-41e3-488d-bb1c-9e48f3790846"
eb4fb9e1-6e0c-4982-a255-9a9973381910,2020-08-25,2020-08-25,2020-08-25,2020-08-25,23.5,"8f79d7e3-c9c6-4dfe-84e9-c07c0015882d"
"021b3e22-e57b-4c0e-a8dc-e3ed898c8a8d",2020-10-31,2020-11-30,2020-10-01,2020-10-31,11657.54,"8601c516-a301-4f29-8dad-8dc71a1881ee"
"0af2c0f6-9e7c-4379-9d43-61e9cd8b8c3b",2020-01-02,2020-01-02,2020-01-01,2020-01-31,2676.96,"80255121-e6ff-4d27-ab0f-967834bbd068"
"80d0db22-50e5-4b5c-9914-be569171bc6d",2019-07-17,2019-08-16,2019-07-17,2019-07-17,8800.15,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"1afb0b43-4384-4ccb-aa1b-f27cccf7880c",2020-08-04,2020-09-03,2020-08-01,2020-08-31,15683.46,"2907c501-5c7a-4cba-8d4c-b489c0848f0e"
"3a8cfb59-f894-40e2-8ac2-021689356963",2020-11-18,2020-11-18,2020-11-18,2020-11-18,54.44,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
"1d2d7b1e-494a-4a6e-bde3-ff7144f5b8ad",2019-12-31,2020-01-10,2019-12-31,2019-12-31,14215.73,"153ec8ce-be54-4776-9e21-78e27dc6c507"
"023dfa64-6d32-4da9-8546-5c99d64e0b43",2020-11-16,2020-12-16,2020-11-16,2020-11-16,10244.27,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
a90f8c10-f3cc-45ad-b463-37c9302164c7,2020-08-11,2020-08-11,2020-07-01,2020-07-31,5443.76,a1605dc3-90cb-403c-ab7e-14155e817cae
"5bbe6146-6b8c-47a0-b5b4-9097e8a22af2",2020-02-10,2020-02-10,2020-01-01,2020-01-31,816.56,a1605dc3-90cb-403c-ab7e-14155e817cae
ecfdea16-315b-42f7-9129-71e7b18d2891,2019-06-25,2019-07-25,2019-06-25,2019-06-25,6931.64,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"8af8ee58-2d9f-488b-953e-2adc00ad2bed",2020-09-30,2020-10-20,2020-09-01,2020-09-30,489.88,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
bd901b76-f1ca-4a4e-b5da-44d39e8b9f82,2020-11-20,2020-11-20,2020-11-20,2020-12-20,1220.49,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
ec41f926-7307-485c-9ee3-145c4c98394a,2020-11-23,2020-11-23,2020-11-23,2020-11-23,54.44,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
"7dd83f3d-945f-4bc9-b87b-fe3fdd13e2ac",2020-08-31,,2020-08-01,2020-08-31,1582.5,af77b10e-791e-4b43-a1eb-116e3e4bc4ec
"7976bb83-6075-4389-b3b8-5b6d2e21351e",2020-07-06,2020-08-05,2020-07-06,2020-07-06,1011.97,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"263242f8-ce37-419a-adec-ac71ed8a1564",2020-11-15,2020-11-15,2020-11-15,2021-02-14,3440.15,"37a1712d-f876-4282-9221-57b13e19dc9c"
b15e39b0-88de-4358-9921-6f1eba7936b0,2020-11-19,2020-11-19,2020-11-19,2020-11-19,54.44,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
"501276ca-9e4c-4535-8a8f-678c59f8007e",2020-10-05,2020-10-25,2020-10-05,2020-11-04,287.16,"8b051cbe-436d-4504-bf25-5c52af34c698"
b5f7fee8-43f3-41f6-a88b-d52eb6f53a31,2020-10-31,2020-11-20,2020-10-01,2020-10-31,629.13,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"1511b24e-0536-453f-924d-b2596f8bf45f",2020-06-10,2020-06-10,2020-05-01,2020-05-31,5443.76,a1605dc3-90cb-403c-ab7e-14155e817cae
b7884d5a-d21e-4e4e-804d-f56f3cb0c2d8,2020-11-17,2020-12-17,2020-11-01,2020-11-30,41950.32,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
ca1002d7-54f6-4199-8c56-8d45aba503ed,2020-11-20,2020-11-20,2020-11-20,2020-11-20,5.45,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
"5e054e25-58cc-4721-a169-f9413515862a",2020-08-02,2020-09-01,2020-07-02,2020-08-01,65.33,ccbbb78a-7cb7-4241-8062-03c16ed80114
"73adaf0e-6e04-46d1-811f-2a93056202fa",2020-08-12,2020-08-12,2020-08-12,2020-09-12,557.45,dc885256-e806-4a7a-bd68-37b1eed72643
"6700dd1c-618a-4a4b-b866-e1f9d126f875",2020-10-02,2020-11-01,2020-09-02,2020-10-01,455.83,ccbbb78a-7cb7-4241-8062-03c16ed80114
"7acce450-e547-458c-b899-f57a5b2b91df",2020-06-25,,2020-05-26,2020-06-25,4.14,"9632e4df-3a7f-4ab2-ae8d-dff45b7c795e"
"6faaa560-8897-47c1-b57c-7c51ffc92014",2020-04-25,,2020-03-26,2020-04-25,2.4,"9632e4df-3a7f-4ab2-ae8d-dff45b7c795e"
b271d623-c978-422c-9f7a-a01f3e50b9f2,2020-07-31,,2020-07-01,2020-07-31,1582.5,af77b10e-791e-4b43-a1eb-116e3e4bc4ec
"57924a5a-e7bc-43f5-8f2b-c62cf0f92127",2020-01-31,2020-03-01,2020-01-01,2020-01-31,66958.13,"698dbb4b-8a8a-4b09-8eef-c60f7c0470e5"
"22e48b0c-32d4-4396-bd58-b01a60f1ffe0",2020-11-22,2020-11-22,2020-11-22,2020-12-21,125.21,d02aed31-d250-42cc-a021-efb49acc43cf
"48fa8cd4-8d93-4fa9-bcce-157a05007e81",2020-11-20,2020-12-20,2020-11-19,2021-07-24,7326.66,"1e71abd5-41e3-488d-bb1c-9e48f3790846"
dc30bee5-30da-4ebd-ac70-e2da40d91e9c,2020-09-30,2020-10-30,2020-10-17,2021-07-16,8994.27,"2620e12d-28db-457b-98cd-2e9645aeb474"
"0b4221ae-f6d0-4f7e-84b3-ccca83936971",2020-04-02,2020-05-02,2020-04-01,2020-04-30,15683.46,"2907c501-5c7a-4cba-8d4c-b489c0848f0e"
"82628348-faac-4c6b-91c5-eea98a9bd7fb",2019-12-23,2020-01-22,2019-12-22,2020-12-21,113600.4,"9902c4c2-0232-461f-95be-4cca2af048e9"
"0659dddc-fe63-4b08-b0bf-040f374b60d4",2020-03-01,2020-03-16,2020-03-01,2020-03-01,2354.49,fd9258ad-25cf-4940-9cd5-a96759452fe0
baeea7b4-5e72-4dd6-961b-f74cf43d619f,2020-06-01,2020-06-01,2020-06-01,2020-06-30,2676.96,"80255121-e6ff-4d27-ab0f-967834bbd068"
bb4eb98e-3b80-46c4-88f5-6320debec95b,2020-03-31,2020-03-31,2020-03-01,2020-03-31,9081.75,"29c46d37-029c-4be1-8137-e5c43efbfe37"
df84d254-95a9-476f-827f-d966de0d0fc9,2020-07-31,2020-08-30,2020-07-01,2020-07-31,6462.82,"8601c516-a301-4f29-8dad-8dc71a1881ee"
cc5cb581-1228-49c7-97a9-1af89a8423dc,2020-02-12,2020-03-13,2020-03-13,2020-03-13,2939.61,"9be41a38-e810-48f6-8149-d9b19dee73e8"
"34b43f65-b6f5-4f91-a9cc-e3a8c0bc15a6",2019-03-18,2019-04-17,2019-03-18,2019-03-18,4327.78,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"9db413e9-38bb-4798-baee-f360a0721495",2019-12-17,2020-01-16,2019-12-17,2019-12-17,11825.63,"5563cff8-b050-45e9-89d3-eb079dfeb12a"
"22db37af-fa2f-445f-9d0c-e49642cbf7e9",2020-04-02,2020-04-02,2020-03-01,2020-03-31,544.38,"87de9bba-9e25-44ba-a313-c4038f2f05d1"
"3a8e7740-9f67-4cde-a5a8-0504211af26c",2020-01-08,,2020-01-08,2020-01-08,5108.35,"8ac14dcc-a306-474a-a4d5-d939955f2f6b"
"42a455ad-03c9-453d-b993-9ef3a08229c7",2020-04-04,2020-05-04,2020-04-04,2020-04-04,421.05,"8b841974-e08f-4259-b81c-42e9e4e52ce0"
"5152a3f8-7ac4-4c17-85a7-75800e964faa",2020-06-22,2020-06-22,2020-06-22,2021-06-22,7225.0,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
"53c05a71-7371-461a-8e8e-305db5efa44f",2020-05-21,2020-05-15,2020-05-15,2021-05-15,19263.86,e88017ef-b605-439f-b770-f69b4b4db327
"76d69856-5302-4a62-aab4-add3c7694608",2020-07-23,2020-08-22,2020-05-01,2020-07-31,55044.08,f84005d8-f811-40f6-95be-00d95f9d693c
"63b817d1-0b17-4117-b0ff-3d74d78b781c",2020-02-01,2020-02-01,2020-01-24,2020-02-29,6452.5,"561dd6da-890f-44c7-b62d-346d56951dad"
"679dcf8f-b85a-4fed-8a87-06011ee08090",2020-03-30,2020-04-29,2020-03-29,2021-03-28,36266.27,"89e07175-feef-43ea-a989-f96ad4d52fc5"
"59b3ad3c-3705-49f7-b565-bbe81adecea3",2020-02-28,2020-02-28,2020-02-01,2020-02-29,8144.78,"29c46d37-029c-4be1-8137-e5c43efbfe37"
"630dbad5-def9-4bd3-9f53-cf3c948b262f",2020-03-12,2020-04-11,2020-02-01,2020-02-29,18256.25,"41413571-92b2-4c31-9d79-86cd55891796"
"6ec17cfe-46a4-4678-b374-10af8c575028",2019-12-31,2020-01-30,2019-12-31,2019-12-31,15311.0,c29760e1-5fa1-4346-9b34-4d3d96e12db8
"776fcb13-2a99-49f0-ac48-22986c3e0816",2020-01-31,2020-02-17,2020-01-31,2020-01-31,1633.13,"86ccadec-b5e3-4a76-89ca-062dd98bbf88"
"856276d7-c82c-4f82-8fd9-394bcf925828",2020-02-18,2020-03-19,2020-03-02,2021-03-01,12052.46,"8e2af45b-091b-4ea9-b344-1d38c8e7da1d"
"8fbb0630-a1cd-4c22-8e04-4e6bb1856c83",2020-07-17,2020-08-16,2020-06-01,2020-06-30,1069.42,b21a0540-aaff-4d8d-ad8e-4430809fe0ff
"9008eab1-c339-4619-ade9-83ecf987ec86",2020-02-24,2020-03-05,2020-01-01,2020-01-31,1534.52,b21a0540-aaff-4d8d-ad8e-4430809fe0ff
"91b2ee55-f21c-4890-ac10-ece7df01cd31",2020-01-08,2020-01-23,2019-12-01,2019-12-31,1761.44,"3e593531-951a-4098-a4df-4bb320292d14"
"92d6af55-bee6-4d4f-bac7-702a5911b0b2",2019-12-07,2020-01-06,2019-12-07,2019-12-07,421.05,"1d5594da-2798-4df7-a089-f005bc105048"
dd1c35c8-4440-41ad-85db-3a4b2756953d,2019-12-31,2020-01-30,2019-12-01,2019-12-31,16856.01,"8601c516-a301-4f29-8dad-8dc71a1881ee"
a1d29844-1f23-450a-af45-8262b79f2c14,2020-08-01,2020-08-16,2020-08-01,2020-08-31,706.35,fd9258ad-25cf-4940-9cd5-a96759452fe0
a205f7ca-d7ae-4c52-a6ac-8eb9e32a588f,2020-08-01,2020-08-31,2020-08-01,2021-07-31,16685.09,"089685a6-ecec-44ab-bfdf-b2ccb5182382"
a300cf1c-2ece-46cb-8f5f-684074c8ca7f,2019-12-20,2020-01-03,2020-01-03,2021-01-02,10887.5,"655c1814-9392-4ef6-a747-32a19c0855e6"
c3016312-95e9-4339-bed7-cb61ce8d16b9,2020-05-31,2020-06-30,2020-05-01,2020-05-31,9085.94,"8601c516-a301-4f29-8dad-8dc71a1881ee"
b7498d8b-901d-459c-81d5-611b32a2dd49,2020-01-03,2020-02-03,2020-01-03,2021-01-03,13609.38,"4fcbbc40-71cc-4aa8-84f2-32093f94bcb8"
"43b9ab27-7b1b-43c5-b241-9af8023b9a9a",2020-03-31,2020-05-30,2020-03-09,2020-03-09,32.66,"3765dbe9-971b-4584-806b-1c42411fa0c2"
f43c1427-8bac-411a-9be0-5b681ca126c4,2020-11-20,2020-11-20,2020-11-20,2020-11-20,54.44,"5bf5e44e-fd30-44b7-8da3-19b228a47fef"
fca6ebc5-570b-457e-8c5c-7a8650a906e2,2020-08-31,2020-09-20,2020-08-01,2020-08-31,480.47,"185a63c2-5614-4c7c-ad7a-985ba6bd8195"
"7c762254-71f0-4994-9b9f-aa896d9edfae",2020-09-30,2020-09-30,2020-09-01,2020-09-30,23433.04,af77b10e-791e-4b43-a1eb-116e3e4bc4ec
"6466a44c-8f5b-41b4-9eec-f76f505c2cb6",2020-09-30,2020-09-30,2020-09-30,2021-09-30,13936.0,"4f4cbe2c-c5e1-4e3e-b587-16fa13db6658"
"36c8b7a8-ab87-4a54-9ef0-e188849f6c63",2020-02-08,2020-03-01,2020-02-01,2020-02-29,780.72,"8617bc6b-a5c1-4441-b148-bb3268a1b4e6"
c04c3fa4-b94a-453d-a452-ba492688c478,2020-05-31,2020-06-15,2020-05-31,2020-05-31,20259.98,"86ccadec-b5e3-4a76-89ca-062dd98bbf88"
c443a0a9-5196-4e00-95e6-b1941b876191,2020-02-13,2020-03-14,2020-02-01,2020-05-01,1415.38,"9b4e7969-6072-4003-84c0-9c69af613fbe"
c558c085-052f-4ff0-ade7-d5ce30896acd,2020-06-06,2020-07-06,2020-06-06,2020-06-06,421.05,"8b841974-e08f-4259-b81c-42e9e4e52ce0"
"5a15cec3-83ff-487f-9f78-6512d3c98666",2020-02-01,2020-02-16,2020-02-01,2020-02-01,2354.49,fd9258ad-25cf-4940-9cd5-a96759452fe0
cb19a3c2-12d5-4071-a6c8-ce097a0c46d2,2020-03-31,2020-04-30,2020-09-19,2020-09-19,6816.74,c29760e1-5fa1-4346-9b34-4d3d96e12db8
cd71383a-a368-4904-81ce-acea758ff77f,2020-05-31,2020-06-30,2020-05-01,2020-05-31,66958.13,"698dbb4b-8a8a-4b09-8eef-c60f7c0470e5"
cef88711-29f9-4528-b513-697451b55921,2020-06-30,2020-07-30,2020-06-30,2020-06-30,32.66,"3765dbe9-971b-4584-806b-1c42411fa0c2"
cf8209c4-42a1-44cb-8a45-dfb15c978943,2020-01-25,2020-02-25,2020-01-25,2021-01-25,43075.31,"35c065e2-87fa-4c57-b0b8-c7843433b791"
d1887ffa-b122-40fd-b648-add5c8907131,2020-02-12,2020-02-12,,2020-02-07,595.55,f565cf0f-7421-4987-91a2-d3c43210facc
d1a6beb8-12d4-456a-a0b4-0e7340ad504d,2020-02-24,2020-02-24,2020-02-23,2021-02-22,21565.51,"8f3ae183-3da9-4113-b432-e559dcba8f1c"
d4cfb6ef-eec2-45c6-9eca-ec95d3052569,2020-04-30,2020-05-30,2020-04-01,2020-04-30,10383.41,"8601c516-a301-4f29-8dad-8dc71a1881ee"
"530533ef-b9a0-4cf1-a956-5392ca722b5f",2020-05-31,2020-06-15,2020-05-31,2020-05-31,2354.49,fd9258ad-25cf-4940-9cd5-a96759452fe0
d7bd90e2-e4d8-4272-a99e-a7b27b3c09a3,2020-01-02,2020-01-02,2019-12-01,2019-12-31,5403.19,"29c46d37-029c-4be1-8137-e5c43efbfe37"
"55a1dbc7-6d0d-4f41-af99-cfc23fabf7fc",2020-07-31,2020-08-30,2019-08-31,2021-08-30,55526.25,"2ae7d825-43c9-4bd4-bc6b-d51f6be8879c"
a411060f-2e76-4421-8ff5-1ca886815725,2020-07-31,2020-08-30,2020-07-07,2020-07-31,97.99,"3765dbe9-971b-4584-806b-1c42411fa0c2"
dc7b07d6-4977-4d7b-830e-5974e36b124c,2020-07-07,,,2019-12-31,9660.0,ac08b9a2-403e-42bd-bb0e-cc6e795c1e3c
de7454ab-3687-498e-9fd7-f60d21a4a9b2,2020-04-30,,2020-04-30,2020-04-30,1513.87,"86ccadec-b5e3-4a76-89ca-062dd98bbf88"
df300ec5-b2e1-48c7-acad-35a6221efe5b,2020-05-11,2020-06-10,2020-05-01,2020-08-01,1415.38,"9b4e7969-6072-4003-84c0-9c69af613fbe"
c690ff20-a6f3-4cd6-8c8d-40d4eb413dad,2020-06-01,2020-06-16,2020-06-01,2020-06-01,706.35,fd9258ad-25cf-4940-9cd5-a96759452fe0
e2ccd960-3e51-4eb0-a98b-7c8557d38881,2020-08-04,2020-08-04,2020-07-01,2020-07-31,544.38,"87de9bba-9e25-44ba-a313-c4038f2f05d1"
e416a5b4-1f41-4ba7-ad2e-7066214d3d0e,2020-05-20,2020-06-19,2020-05-01,2020-07-31,12248.44,a9a72190-f998-451d-bf0a-d37bdc4cf91d
ea25f884-1dc6-4e22-a347-9af5c0d1b4c8,2019-12-12,2020-01-11,2019-12-20,2020-12-18,15696.4,"936feada-2502-4153-8f14-04d98e8e4afd"
